Collection,Record,Abstract,Attribute Constraints,Attribute Definition,Attribute List,Author,Author / Originator,Author / Originator Email Address,Author / Originator Identifier,Author / Originator World Wide Web Address,Bounding Box,Contributor Name,Contributor Role,Distribution Format,Easternmost Longitude,End Time,Entity Type Definition,Entity and Attribute Information,Instrument,Keyword,Keyword Type,Keyword Vocabulary,Maintenance,Metadata Access Constraints,Metadata Contact,Metadata Modified Date,Metadata Use Constraints,Northernmost Latitude,Organization Name,Originating Organization,Parent Identifier,Place Keyword,Process Step,Project Description,Project Name,Publication Date,Publisher,Publisher E-Mail,Publisher URL,Purpose,Related Resource Citation,Related Resource Identifier,Resource Access Constraints,Resource Contact,Resource Creation/Revision Date,Resource Distribution,Resource Format,Resource Identifier,Resource Identifier Type,Resource Language,Resource Lineage,Resource Long Name,Resource Quality Description,Resource Revision Date,Resource Status,Resource Title,Resource Update Frequency,Resource Use Constraints,Resource on-line Link,Responsible Party Identifier,Rights,Security Constraints,Southernmost Latitude,Spatial Extent,Start Time,Supplemental Information,Taxonomic Extent,Temporal Extent,Temporal Keyword,Unknown,Vertical Maximum,Vertical Minimum,Vertical Resolution,Westernmost Longitude
2016_EML,00127-metadata.xml,1.0,0.0,7.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,123.0,2.0,2.0,1.0,2.0
2016_EML,00128-metadata.xml,1.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,150.0,2.0,2.0,1.0,2.0
2016_EML,00129-metadata.xml,1.0,0.0,10.0,1.0,4.0,4.0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,283.0,0.0,0.0,0.0,1.0
2016_EML,00130-metadata.xml,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,79.0,0.0,0.0,0.0,1.0
2016_EML,00131-metadata.xml,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,88.0,1.0,1.0,1.0,1.0
2016_EML,00132-metadata.xml,1.0,0.0,10.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,182.0,0.0,0.0,0.0,1.0
2016_EML,00133-metadata.xml,1.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,136.0,1.0,1.0,1.0,1.0
2016_EML,00134-metadata.xml,1.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,147.0,1.0,1.0,1.0,1.0
2016_EML,00135-metadata.xml,1.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,150.0,0.0,0.0,0.0,1.0
2016_EML,00136-metadata.xml,1.0,0.0,7.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0
2016_EML,00137-metadata.xml,1.0,0.0,12.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,218.0,0.0,0.0,0.0,3.0
2016_EML,00138-metadata.xml,1.0,0.0,28.0,1.0,3.0,3.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,203.0,1.0,1.0,1.0,3.0
2016_EML,00139-metadata.xml,1.0,0.0,25.0,6.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,6.0,6.0,0.0,19.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,210.0,1.0,1.0,1.0,1.0
2016_EML,00140-metadata.xml,1.0,0.0,10.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,0.0,0.0,1.0
2016_EML,00141-metadata.xml,1.0,0.0,7.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,123.0,2.0,2.0,1.0,2.0
2016_EML,00142-metadata.xml,1.0,0.0,15.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0,1.0
2016_EML,00143-metadata.xml,1.0,0.0,80.0,7.0,2.0,2.0,0.0,0.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,6.0,6.0,0.0,14.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,311.0,1.0,1.0,1.0,1.0
2016_EML,00144-metadata.xml,1.0,0.0,30.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,161.0,1.0,1.0,1.0,1.0
2016_EML,00145-metadata.xml,1.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0
2016_EML,00146-metadata.xml,1.0,0.0,31.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,279.0,0.0,0.0,0.0,1.0
2016_EML,00147-metadata.xml,1.0,0.0,15.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0,1.0
2016_EML,00148-metadata.xml,1.0,0.0,21.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,5.0,5.0,0.0,29.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,352.0,0.0,0.0,0.0,3.0
2016_EML,00149-metadata.xml,1.0,0.0,14.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0
2016_EML,00150-metadata.xml,1.0,0.0,83.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,12.0,23.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,508.0,0.0,0.0,0.0,1.0
2016_EML,00151-metadata.xml,1.0,0.0,10.0,1.0,4.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,172.0,0.0,0.0,0.0,1.0
2016_EML,00152-metadata.xml,1.0,0.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,28.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,212.0,5.0,5.0,1.0,1.0
2016_EML,00153-metadata.xml,1.0,0.0,26.0,1.0,2.0,2.0,2.0,0.0,1.0,11.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,11.0,11.0,1.0,0.0,0.0,1.0,0.0,171.0,5.0,5.0,1.0,9.0
2016_EML,00154-metadata.xml,1.0,0.0,30.0,8.0,2.0,2.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,8.0,8.0,0.0,17.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,242.0,1.0,1.0,1.0,1.0
2016_EML,00155-metadata.xml,1.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,98.0,1.0,1.0,1.0,2.0
2016_EML,00156-metadata.xml,1.0,0.0,22.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,198.0,0.0,0.0,0.0,1.0
2016_EML,00157-metadata.xml,1.0,0.0,43.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,222.0,1.0,1.0,1.0,1.0
2016_EML,00158-metadata.xml,1.0,0.0,21.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,316.0,0.0,0.0,0.0,0.0
2016_EML,00159-metadata.xml,1.0,0.0,153.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,570.0,1.0,1.0,1.0,1.0
2016_EML,00160-metadata.xml,1.0,0.0,7.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,189.0,1.0,1.0,1.0,1.0
2016_EML,00161-metadata.xml,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,104.0,0.0,0.0,0.0,1.0
2016_EML,00162-metadata.xml,1.0,0.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,177.0,1.0,1.0,1.0,1.0
2016_EML,00163-metadata.xml,1.0,4.0,15.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,6.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3129.0,1.0,1.0,1.0,1.0
2016_EML,00164-metadata.xml,1.0,0.0,7.0,1.0,4.0,4.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,1.0
2016_EML,00165-metadata.xml,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,83.0,1.0,1.0,1.0,1.0
2016_EML,00166-metadata.xml,1.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,13.0,2.0,2.0,1.0,12.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,12.0,13.0,1.0,1.0,0.0,1.0,0.0,119.0,9.0,9.0,1.0,12.0
2016_EML,00167-metadata.xml,1.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,20.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,129.0,1.0,1.0,1.0,2.0
2016_EML,00168-metadata.xml,1.0,0.0,117.0,9.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,0.0,9.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,387.0,1.0,1.0,1.0,1.0
2016_EML,00169-metadata.xml,1.0,0.0,60.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,11.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,827.0,1.0,1.0,1.0,1.0
