XPath,1.22.xml,101.19.xml,103.28.xml,105.20.xml,106.24.xml,107.26.xml,107.27.xml,107.28.xml,108.31.xml,108.32.xml,11.20.xml,113.53.xml,113.54.xml,116.13.xml,117.15.xml,118.26.xml,118.27.xml,125.17.xml,130.15.xml,138.9.xml,147.20.xml,148.11.xml,149.17.xml,15.18.xml,15.19.xml,150.15.xml,150.16.xml,151.14.xml,151.15.xml,153.8.xml,153.9.xml,154.8.xml,155.12.xml,156.11.xml,157.10.xml,159.15.xml,160.19.xml,167.7.xml,171.7.xml,174.8.xml,18.24.xml,18.25.xml,18.26.xml,180.6.xml,193.7.xml,194.7.xml,197.10.xml,197.11.xml,2.20.xml,2.21.xml,200.6.xml,203.6.xml,206.11.xml,206.13.xml,206.14.xml,207.7.xml,209.7.xml,209.8.xml,209.9.xml,21.18.xml,214.4.xml,217.3.xml,219.4.xml,220.3.xml,222.3.xml,223.3.xml,224.4.xml,228.2.xml,232.3.xml,241.2.xml,243.3.xml,250.2.xml,257.3.xml,258.1.xml,258.2.xml,260.1.xml,261.1.xml,262.1.xml,263.1.xml,263.2.xml,264.1.xml,265.1.xml,266.1.xml,267.1.xml,268.1.xml,269.1.xml,270.1.xml,271.1.xml,272.1.xml,273.1.xml,274.1.xml,275.1.xml,277.1.xml,277.2.xml,278.1.xml,279.1.xml,279.2.xml,280.1.xml,281.1.xml,282.1.xml,282.2.xml,283.1.xml,284.1.xml,285.1.xml,286.1.xml,288.1.xml,31.21.xml,39.16.xml,4.26.xml,41.19.xml,41.20.xml,45.24.xml,47.17.xml,48.18.xml,5.24.xml,50.19.xml,53.17.xml,6.24.xml,6.25.xml,63.20.xml,65.18.xml,66.22.xml,69.27.xml,7.22.xml,70.22.xml,72.24.xml,8.22.xml,81.17.xml,81.18.xml,90.18.xml,91.22.xml,97.19.xml,97.20.xml,97.21.xml
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/entityDescription,22.0,6.0,6.0,12.0,16.0,2.0,2.0,2.0,8.0,8.0,8.0,80.0,80.0,2.0,2.0,2.0,4.0,6.0,4.0,2.0,28.0,4.0,4.0,12.0,12.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,4.0,2.0,2.0,12.0,12.0,2.0,2.0,24.0,22.0,24.0,24.0,16.0,24.0,2.0,4.0,4.0,22.0,22.0,2.0,6.0,10.0,10.0,10.0,6.0,18.0,18.0,20.0,8.0,6.0,2.0,2.0,4.0,2.0,4.0,6.0,4.0,2.0,10.0,2.0,12.0,50.0,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,14.0,2.0,2.0,4.0,4.0,12.0,12.0,10.0,4.0,4.0,24.0,4.0,4.0,4.0,2.0,2.0,18.0,6.0,6.0,2.0,8.0,4.0,8.0,8.0,10.0,2.0,16.0,10.0,4.0,2.0,6.0,6.0,2.0,2.0,14.0,28.0,24.0,8.0,4.0,20.0,10.0,10.0,10.0,0.0,4.0,4.0,6.0
/eml:eml/dataset/dataTable/entityName,11.0,3.0,3.0,6.0,8.0,1.0,1.0,1.0,4.0,4.0,4.0,40.0,40.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,15.0,2.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,12.0,11.0,12.0,12.0,8.0,12.0,1.0,2.0,2.0,11.0,11.0,1.0,3.0,5.0,5.0,5.0,3.0,9.0,9.0,10.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,6.0,25.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,1.0,1.0,2.0,2.0,6.0,6.0,5.0,2.0,2.0,12.0,2.0,2.0,2.0,1.0,1.0,9.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,5.0,1.0,8.0,5.0,2.0,1.0,3.0,3.0,1.0,1.0,7.0,14.0,12.0,4.0,2.0,10.0,5.0,5.0,5.0,0.0,2.0,2.0,3.0
/eml:eml/dataset/dataTable/numberOfRecords,6.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,3.0,3.0,4.0,40.0,40.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,15.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,6.0,1.0,1.0,12.0,11.0,12.0,12.0,8.0,12.0,1.0,2.0,2.0,10.0,10.0,1.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,4.0,22.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,1.0,1.0,2.0,2.0,6.0,6.0,5.0,2.0,2.0,11.0,2.0,2.0,2.0,1.0,1.0,9.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,1.0,1.0,4.0,14.0,11.0,4.0,2.0,10.0,5.0,5.0,4.0,0.0,2.0,2.0,3.0
/eml:eml/dataset/dataTable/physical/@id,11.0,3.0,3.0,6.0,8.0,1.0,1.0,1.0,4.0,4.0,4.0,40.0,40.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,15.0,2.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,12.0,11.0,12.0,12.0,8.0,12.0,1.0,2.0,2.0,11.0,11.0,1.0,3.0,5.0,5.0,5.0,3.0,9.0,9.0,10.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,6.0,25.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,1.0,1.0,2.0,2.0,6.0,6.0,5.0,2.0,2.0,12.0,2.0,2.0,2.0,1.0,1.0,9.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,5.0,1.0,8.0,5.0,2.0,1.0,3.0,3.0,1.0,1.0,7.0,14.0,12.0,2.0,2.0,10.0,5.0,5.0,5.0,0.0,2.0,2.0,3.0
/eml:eml/dataset/dataTable/physical/dataFormat,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/distribution/online/url,11.0,3.0,3.0,6.0,8.0,1.0,1.0,1.0,4.0,4.0,4.0,40.0,40.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,15.0,2.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,12.0,11.0,12.0,12.0,8.0,12.0,1.0,2.0,2.0,11.0,11.0,1.0,3.0,5.0,5.0,5.0,3.0,9.0,9.0,10.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,6.0,25.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,1.0,1.0,2.0,2.0,6.0,6.0,5.0,2.0,2.0,12.0,2.0,2.0,2.0,1.0,1.0,9.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,5.0,1.0,8.0,5.0,2.0,1.0,3.0,3.0,1.0,1.0,7.0,14.0,12.0,4.0,2.0,10.0,5.0,5.0,5.0,0.0,2.0,2.0,3.0
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/objectName,11.0,3.0,3.0,6.0,8.0,1.0,1.0,1.0,4.0,4.0,4.0,40.0,40.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,15.0,2.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,12.0,11.0,12.0,12.0,8.0,12.0,1.0,2.0,2.0,11.0,11.0,1.0,3.0,5.0,5.0,5.0,3.0,9.0,9.0,10.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,6.0,25.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,1.0,1.0,2.0,2.0,6.0,6.0,5.0,2.0,2.0,12.0,2.0,2.0,2.0,1.0,1.0,9.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,5.0,1.0,8.0,5.0,2.0,1.0,3.0,3.0,1.0,1.0,7.0,14.0,12.0,4.0,2.0,10.0,5.0,5.0,5.0,0.0,2.0,2.0,3.0
/eml:eml/dataset/dataTable/physical/size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,2.0,25.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,1.0,1.0,2.0,2.0,6.0,6.0,5.0,2.0,2.0,12.0,2.0,2.0,2.0,1.0,1.0,9.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/dataTable/physical/size/@unit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/distribution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/distribution/online/url,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/distribution/online/url/@function,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/intellectualRights,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
/eml:eml/dataset/intellectualRights/section/para,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/keywordSet/keyword,17.0,9.0,13.0,10.0,11.0,10.0,10.0,10.0,9.0,9.0,12.0,13.0,13.0,9.0,9.0,11.0,11.0,11.0,10.0,10.0,9.0,10.0,8.0,11.0,11.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,11.0,8.0,8.0,9.0,13.0,8.0,11.0,12.0,17.0,17.0,17.0,12.0,10.0,8.0,10.0,10.0,10.0,10.0,13.0,12.0,11.0,11.0,11.0,10.0,9.0,9.0,9.0,11.0,9.0,11.0,9.0,8.0,14.0,13.0,14.0,11.0,11.0,10.0,10.0,13.0,19.0,9.0,9.0,10.0,15.0,13.0,15.0,15.0,12.0,12.0,12.0,9.0,12.0,8.0,11.0,16.0,12.0,10.0,11.0,14.0,11.0,11.0,14.0,7.0,7.0,7.0,7.0,16.0,16.0,10.0,9.0,11.0,9.0,12.0,11.0,8.0,14.0,10.0,10.0,14.0,9.0,9.0,17.0,9.0,10.0,9.0,9.0,10.0,9.0,11.0,11.0,14.0,11.0,12.0,16.0,10.0,10.0,9.0,7.0,9.0,9.0,9.0
/eml:eml/dataset/keywordSet/keywordThesaurus,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
/eml:eml/dataset/maintenance,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
